"","comparison","Orthogroup","Protein_ofav","Protein_ssid","lpv_ssid","lpv_ofav","annot_ofav","annot_ssid","KOG_ofav","KOG_ssid"
"378","LH_CC","OG0004565","Ofaveolata002833","Ssiderea013425",3.73317353695501,2.86234744332806,"Sulfide quinone","Sulfide quinone","Energy production and conversion","Energy production and conversion"
"379","LH_CC","OG0004597","Ofaveolata026149","Ssiderea054963",-1.11011790441786,-1.71626502058284,"Cleavage and polyadenylation","regulation of mRNA cleavage","RNA processing and modification","RNA processing and modification"
"380","LH_CC","OG0004650","Ofaveolata034244","Ssiderea053590",-13.5528385043606,-9.99738770966035,"ATPase activity, coupled to transmembrane movement of substances","ATPase activity, coupled to transmembrane movement of substances","Lipid transport and metabolism","Lipid transport and metabolism"
"381","LH_CC","OG0004661","Ofaveolata019723","Ssiderea011990",-2.4677873587595,-7.06002473434865,"ATP-dependent chromatin remodeling","ATP-dependent chromatin remodeling","Transcription","Transcription"
"382","LH_CC","OG0004694","Ofaveolata014777","Ssiderea004702",1.72355968811854,2.15887647803543,"intracellular chloride channel activity","intracellular chloride channel activity","Intracellular trafficking, secretion, and vesicular transport","Intracellular trafficking, secretion, and vesicular transport"
"383","LH_CC","OG0004710","Ofaveolata015394","Ssiderea038280",3.35544421030179,1.95845748037897,"cyclin-dependent protein serine/threonine kinase activity","cyclin-dependent protein serine/threonine kinase activity","Signal transduction mechanisms","Signal transduction mechanisms"
"384","LH_CC","OG0004721","Ofaveolata002455","Ssiderea024974",1.7829215524107,2.76857124617117,"cytoskeletal anchoring at plasma membrane","cytoskeletal anchoring at plasma membrane","Cytoskeleton","Cytoskeleton"
"385","LH_CC","OG0004777","Ofaveolata028780","Ssiderea014556",-2.41891770579881,-5.57933655358036,"skeletal muscle satellite cell commitment","Paired box 3","Transcription","Transcription"
"386","LH_CC","OG0004802","Ofaveolata022676","Ssiderea015237",-1.39554981121023,-3.79121252535743,"Phosphoenolpyruvate phosphomutase","Phosphoenolpyruvate phosphomutase","Energy production and conversion","Energy production and conversion"
"387","LH_CC","OG0004806","Ofaveolata023145","Ssiderea014674",-1.1020175798803,-1.98653297966948,"Fragile histidine triad","Fragile histidine triad","Nucleotide transport and metabolism","Nucleotide transport and metabolism"
"388","LH_CC","OG0004922","Ofaveolata010215","Ssiderea045336",-1.1244570420501,-9.87557298218378,"BIR domain binding","BIR domain binding","Cell cycle control, cell division, chromosome partitioning","Cell cycle control, cell division, chromosome partitioning"
"389","LH_CC","OG0004934","Ofaveolata026942","Ssiderea017976",-2.60444318504656,2.07500958001816,"Phosphatidic acid phosphatase type 2B","Phosphatidic acid phosphatase type 2B","Lipid transport and metabolism","Lipid transport and metabolism"
"390","LH_CC","OG0004937","Ofaveolata022467","Ssiderea015156",-1.90317772520045,-1.83964123530964,"protein serine/threonine phosphatase activity","protein serine/threonine phosphatase activity","Signal transduction mechanisms","Signal transduction mechanisms"
"391","LH_CC","OG0004958","Ofaveolata020988","Ssiderea012319",1.75439208474419,-2.60215021759579,"PUB domain","PUB domain",NA,"Function Unknown"
"392","LH_CC","OG0004978","Ofaveolata014006","Ssiderea043935",4.51563563629871,8.56160126014027,"Histone H1-delta-like","Histone H1-delta-like","Chromatin structure and dynamics","Chromatin structure and dynamics"
"393","LH_CC","OG0004995","Ofaveolata032658","Ssiderea052004",-1.85972425457522,-4.41742661007848,"26s proteasome non-ATPase regulatory subunit","26s proteasome non-ATPase regulatory subunit","Posttranslational modification, protein turnover, chaperones","Posttranslational modification, protein turnover, chaperones"
"394","LH_CC","OG0005018","Ofaveolata004770","Ssiderea010957",-1.60610099074527,-1.07026905505396,"ribosomal protein","ribosomal protein","Translation, ribosomal structure and biogenesis","Translation, ribosomal structure and biogenesis"
"395","LH_CC","OG0005030","Ofaveolata017502","Ssiderea046730",-2.14071380464745,-2.5875758818509,"O-acyltransferase","O-acyltransferase","Lipid transport and metabolism","Lipid transport and metabolism"
"396","LH_CC","OG0005039","Ofaveolata015148","Ssiderea051151",3.89149501666652,3.14336563369745,NA,"calcium ion-regulated exocytosis of neurotransmitter",NA,"Function Unknown"
"397","LH_CC","OG0005066","Ofaveolata012949","Ssiderea001679",-1.15838777407146,-1.21465201921716,"G patch domain-containing protein 4","glycine rich nucleic binding domain","",""
"398","LH_CC","OG0005139","Ofaveolata004470","Ssiderea053264",-1.61781945650989,-21.6384725796877,"GXGXG motif","glutamate synthase (NADH) activity. It is involved in the biological process described with oxidation-reduction process","Amino acid transport and metabolism","Amino acid transport and metabolism"
"399","LH_CC","OG0005264","Ofaveolata029747","Ssiderea023767",-2.60438161557102,-3.56911979693985,"HD domain","HD domain",NA,"Function Unknown"
"400","LH_CC","OG0005305","Ofaveolata015426","Ssiderea059108",-1.20421210194178,-1.6229216674254,"Belongs to the D-isomer specific 2-hydroxyacid dehydrogenase family","Belongs to the D-isomer specific 2-hydroxyacid dehydrogenase family","Amino acid transport and metabolism","Amino acid transport and metabolism"
"401","LH_CC","OG0005313","Ofaveolata002691","Ssiderea013128",-2.79542798350655,-1.65822618526848,"threonine-type endopeptidase activity","threonine-type endopeptidase activity","Posttranslational modification, protein turnover, chaperones","Posttranslational modification, protein turnover, chaperones"
"402","LH_CC","OG0005407","Ofaveolata014376","Ssiderea004853",-6.13689351853549,-3.92313103845987,"glycine biosynthetic process from serine","glycine biosynthetic process from serine","Amino acid transport and metabolism","Amino acid transport and metabolism"
"403","LH_CC","OG0005424","Ofaveolata008015","Ssiderea009517",-1.53365221089966,-3.82291203868667,"regulation of T cell differentiation in thymus","regulation of T cell differentiation in thymus","Replication, recombination and repair","Replication, recombination and repair"
"404","LH_CC","OG0005451","Ofaveolata013725","Ssiderea049211",-1.24745170618248,-1.09696276678767,"Involved in intracellular signal transduction mediated by cytokines and growth factors. When associated with STAM, it suppresses DNA signaling upon stimulation by IL-2 and GM-CSF. Could be a direct effector of PI3-kinase in vesicular pathway via early endosomes and may regulate trafficking to early and late endosomes by recruiting clathrin. May concentrate ubiquitinated receptors within clathrin-coated regions. Involved in down- regulation of receptor tyrosine kinase via multivesicular body (MVBs) when complexed with STAM (ESCRT-0 complex). The ESCRT-0 complex binds ubiquitin and acts as sorting machinery that recognizes ubiquitinated receptors and transfers them to further sequential lysosomal sorting trafficking processes. May contribute to the efficient recruitment of SMADs to the activin receptor complex. Involved in receptor recycling via its association with the CART complex, a multiprotein complex required for efficient transferrin receptor recycling but not for EGFR degradation","Involved in intracellular signal transduction mediated by cytokines and growth factors. When associated with STAM, it suppresses DNA signaling upon stimulation by IL-2 and GM-CSF. Could be a direct effector of PI3-kinase in vesicular pathway via early endosomes and may regulate trafficking to early and late endosomes by recruiting clathrin. May concentrate ubiquitinated receptors within clathrin-coated regions. Involved in down- regulation of receptor tyrosine kinase via multivesicular body (MVBs) when complexed with STAM (ESCRT-0 complex). The ESCRT-0 complex binds ubiquitin and acts as sorting machinery that recognizes ubiquitinated receptors and transfers them to further sequential lysosomal sorting trafficking processes. May contribute to the efficient recruitment of SMADs to the activin receptor complex. Involved in receptor recycling via its association with the CART complex, a multiprotein complex required for efficient transferrin receptor recycling but not for EGFR degradation","",""
"405","LH_CC","OG0005469","Ofaveolata024493","Ssiderea005742",-2.23414175042432,-3.47858078048173,"intracellular distribution of mitochondria","intracellular distribution of mitochondria",NA,"Function Unknown"
"406","LH_CC","OG0005474","Ofaveolata001563","Ssiderea026808",-1.12496471589308,-6.90892737920032,"Belongs to the carnitine choline acetyltransferase family","Carnitine O-palmitoyltransferase 1, liver isoform","Lipid transport and metabolism","Lipid transport and metabolism"
"407","LH_CC","OG0005521","Ofaveolata021922","Ssiderea023552",3.22765038174978,2.5253433979694,"Suppression of tumorigenicity 13 (colon carcinoma) (Hsp70 interacting protein)","suppression of tumorigenicity 13 (colon carcinoma) (Hsp70 interacting protein)","",""
"408","LH_CC","OG0005544","Ofaveolata032923","Ssiderea026461",-2.06566618512764,-2.03461046371872,"homolog subfamily C member 7","homolog subfamily C member 7","Posttranslational modification, protein turnover, chaperones","Posttranslational modification, protein turnover, chaperones"
"409","LH_CC","OG0005579","Ofaveolata029931","Ssiderea024198",-3.7263543423303,1.07375852954884,"metal ion binding","metal ion binding","Transcription","Transcription"
"410","LH_CC","OG0005651","Ofaveolata000415","Ssiderea029696",2.46712891699476,4.95313879556977,"Protein canopy homolog 4","positive regulation of protein localization to plasma membrane",NA,"Function Unknown"
"411","LH_CC","OG0005683","Ofaveolata032311","Ssiderea007028",-1.03292248477506,-3.3890060208079,"regulation of actin phosphorylation","regulation of actin phosphorylation","Extracellular structures","Extracellular structures"
"412","LH_CC","OG0005698","Ofaveolata013555","Ssiderea000112",-4.18243031680902,-1.9011543659546,"FMN transmembrane transporter activity","FMN transmembrane transporter activity","Energy production and conversion","Energy production and conversion"
"413","LH_CC","OG0005716","Ofaveolata003304","Ssiderea046375",4.83890483082877,2.27666423455718,"EF-hand domain family, member","EF-hand domain family, member",NA,"Function Unknown"
"414","LH_CC","OG0005731","Ofaveolata026274","Ssiderea039599",-2.98054922625749,-1.0738097388332,"nuclear protein 1","nuclear protein 1",NA,"Function Unknown"
"415","LH_CC","OG0005801","Ofaveolata004450","Ssiderea053050",-1.70761270821247,-1.67980051714908,"RNA splicing","RNA splicing","RNA processing and modification","RNA processing and modification"
"416","LH_CC","OG0005900","Ofaveolata023634","Ssiderea050025",-3.07177788701372,1.86254731928038,"nonsense mediated mRNA decay factor","SMG6 nonsense mediated mRNA decay factor","RNA processing and modification","RNA processing and modification"
"417","LH_CC","OG0005967","Ofaveolata031441","Ssiderea048793",-1.54502840976995,-6.70894733768049,"Solute carrier family 35","Solute carrier family 35","Carbohydrate transport and metabolism","Carbohydrate transport and metabolism"
"418","LH_CC","OG0005974","Ofaveolata027445","Ssiderea035532",3.31689433032175,-2.85397339392924,"glutamine biosynthetic process","glutamine biosynthetic process","Amino acid transport and metabolism","Amino acid transport and metabolism"
"419","LH_CC","OG0006010","Ofaveolata030528","Ssiderea037729",1.54358703928149,-3.51161425706977,"quinone binding","quinone binding","Energy production and conversion","Energy production and conversion"
"420","LH_CC","OG0006020","Ofaveolata030278","Ssiderea027537",-3.22666819991705,-6.39626538846236,"Catalyzes conversion of folates to polyglutamate derivatives allowing concentration of folate compounds in the cell and the intracellular retention of these cofactors, which are important substrates for most of the folate-dependent enzymes that are involved in one-carbon transfer reactions involved in purine, pyrimidine and amino acid synthesis","Catalyzes conversion of folates to polyglutamate derivatives allowing concentration of folate compounds in the cell and the intracellular retention of these cofactors, which are important substrates for most of the folate-dependent enzymes that are involved in one-carbon transfer reactions involved in purine, pyrimidine and amino acid synthesis","Coenzyme transport and metabolism","Coenzyme transport and metabolism"
"421","LH_CC","OG0006039","Ofaveolata013634","Ssiderea000138",3.46341907568781,2.21342848294556,"Luc7-like protein 3","Luc7-like protein 3","RNA processing and modification","RNA processing and modification"
"422","LH_CC","OG0006049","Ofaveolata026524","Ssiderea021669",2.82335038104727,1.74772064623701,"N-acetyl-beta-glucosaminyl-glycoprotein 4-beta-N-acetylgalactosaminyltransferase activity","N-acetyl-beta-glucosaminyl-glycoprotein 4-beta-N-acetylgalactosaminyltransferase activity","Carbohydrate transport and metabolism","Carbohydrate transport and metabolism"
"423","LH_CC","OG0006063","Ofaveolata030283","Ssiderea027541",-22.3015546884252,-2.69040105166523,"negative regulation of glucocorticoid receptor signaling pathway","negative regulation of glucocorticoid receptor signaling pathway","",""
"424","LH_CC","OG0006103","Ofaveolata024578","Ssiderea005928",2.30596414205626,1.9158952556272,"lethal(3)malignant brain tumor-like protein","lethal(3)malignant brain tumor-like protein","Transcription","Transcription"
