"","comparison","Orthogroup","Protein_ofav","Protein_ssid","lpv_ssid","lpv_ofav","annot_ofav","annot_ssid","KOG_ofav","KOG_ssid","rel_class","abs_ofav","abs_ssid","delta_log10p","p_ofav","p_ssid","p_ratio","filter_type","relationship_category","discord_direction","delta_cut_used","high_cut_used","low_cut_used","ratio_cut_used","treatment"
"Bleaching vs OA.15","CH_LC","OG0001847","Ofaveolata003609","Ssiderea046340",1.22461362749823,-1.41024239703692,"IMP dehydrogenase activity","IMP dehydrogenase activity","Nucleotide transport and metabolism","Nucleotide transport and metabolism","Inverse",1.41024239703692,1.22461362749823,0.18562876953869,0.0388828063999792,0.059619231346797,1.53330576845474,"Inverse","Inverse",NA,NA,NA,NA,NA,"Bleaching vs OA"
"Bleaching vs OA.16","CH_LC","OG0002097","Ofaveolata005576","Ssiderea016184",1.00753128280101,-3.31529756234686,"Subtilase family","Subtilase family","Posttranslational modification, protein turnover, chaperones","Posttranslational modification, protein turnover, chaperones","Inverse",3.31529756234686,1.00753128280101,2.30776627954585,0.000483840744395082,0.0982808077495765,203.12635694303,"Inverse","Inverse",NA,NA,NA,NA,NA,"Bleaching vs OA"
"Bleaching vs OA.17","CH_LC","OG0002148","Ofaveolata007390","Ssiderea044697",1.34940305213845,-1.74782319807152,"Carbonic anhydrase","Eukaryotic-type carbonic anhydrase","Inorganic ion transport and metabolism","Inorganic ion transport and metabolism","Inverse",1.74782319807152,1.34940305213845,0.39842014593307,0.0178721500465541,0.0447297991288778,2.50276542063287,"Inverse","Inverse",NA,NA,NA,NA,NA,"Bleaching vs OA"
"Bleaching vs OA.18","CH_LC","OG0002150","Ofaveolata020701","Ssiderea012426",-2.37812205561377,3.37887719561292,"tolloid-like","Tolloid-like protein 2","Posttranslational modification, protein turnover, chaperones","Signal transduction mechanisms","Inverse",3.37887719561292,2.37812205561377,1.00075513999915,0.000417948532222058,0.00418675882472817,10.0174028664939,"Inverse","Inverse",NA,NA,NA,NA,NA,"Bleaching vs OA"
"Bleaching vs OA.19","CH_LC","OG0002249","Ofaveolata027035","Ssiderea018181",-1.49566376469163,1.89839953289189,NA,"non-membrane spanning protein tyrosine kinase activity",NA,"","Inverse",1.89839953289189,1.49566376469163,0.40273576820026,0.0126357337756607,0.0319400973368182,2.52775959860299,"Inverse","Inverse",NA,NA,NA,NA,NA,"Bleaching vs OA"
"Bleaching vs OA.20","CH_LC","OG0002250","Ofaveolata034202","Ssiderea053752",1.11551974141746,-1.85340591426427,"ATPase activity","ATPase activity","Defense mechanisms","Defense mechanisms","Inverse",1.85340591426427,1.11551974141746,0.73788617284681,0.0140150317427983,0.0766443699680929,5.46872610598809,"Inverse","Inverse",NA,NA,NA,NA,NA,"Bleaching vs OA"
"Bleaching vs OA.21","CH_LC","OG0002403","Ofaveolata006471","Ssiderea053334",-1.08334089728573,3.21507208836922,"calcium-independent protein kinase C activity","calcium-independent protein kinase C activity","Signal transduction mechanisms","Signal transduction mechanisms","Inverse",3.21507208836922,1.08334089728573,2.13173119108349,0.000609435728848446,0.0825389809622329,135.43508700777,"Inverse","Inverse",NA,NA,NA,NA,NA,"Bleaching vs OA"
"Bleaching vs OA.22","CH_LC","OG0002587","Ofaveolata032340","Ssiderea046012",4.49332386406747,-2.28474998552344,"diphosphoinositol polyphosphate catabolic process","diphosphoinositol polyphosphate catabolic process","Signal transduction mechanisms","Signal transduction mechanisms","Inverse",2.28474998552344,4.49332386406747,2.20857387854403,0.00519098787514842,3.21126492634893e-05,161.64931870166,"Inverse","Inverse",NA,NA,NA,NA,NA,"Bleaching vs OA"
"Bleaching vs OA.23","CH_LC","OG0002804","Ofaveolata010953","Ssiderea057082",-1.83706760116932,1.08073784038597,"GTPase activity","GTPase activity",NA,"Function Unknown","Inverse",1.08073784038597,1.83706760116932,0.75632976078335,0.0830351853854855,0.0145523254517197,5.70597363706382,"Inverse","Inverse",NA,NA,NA,NA,NA,"Bleaching vs OA"
"Bleaching vs OA.24","CH_LC","OG0002901","Ofaveolata000376","Ssiderea022059",1.73096175419519,-7.10835219269313,"serine-type endopeptidase activity","serine-type endopeptidase activity","Posttranslational modification, protein turnover, chaperones","Posttranslational modification, protein turnover, chaperones","Inverse",7.10835219269313,1.73096175419519,5.37739043849794,7.79197960809302e-08,0.0185796806839613,238446.218014531,"Inverse","Inverse",NA,NA,NA,NA,NA,"Bleaching vs OA"
"Bleaching vs OA.25","CH_LC","OG0002933","Ofaveolata004714","Ssiderea042375",1.56157973418517,-6.1127656266234,"Disintegrin and metalloproteinase domain-containing protein","metalloendopeptidase activity","Posttranslational modification, protein turnover, chaperones","Posttranslational modification, protein turnover, chaperones","Inverse",6.1127656266234,1.56157973418517,4.55118589243823,7.7131961068833e-07,0.0274422847129618,35578.357314774,"Inverse","Inverse",NA,NA,NA,NA,NA,"Bleaching vs OA"
"Bleaching vs OA.26","CH_LC","OG0003243","Ofaveolata001106","Ssiderea022167",-1.31351307882273,2.09945860360876,"PWWP domain containing 2B","chromatin binding",NA,"Function Unknown","Inverse",2.09945860360876,1.31351307882273,0.78594552478603,0.00795319070711054,0.0485832899809729,6.10865396922233,"Inverse","Inverse",NA,NA,NA,NA,NA,"Bleaching vs OA"
"Bleaching vs OA.27","CH_LC","OG0003329","Ofaveolata025444","Ssiderea041964",1.63488235943661,-5.45724095285545,"positive regulation of epithelial to mesenchymal transition","positive regulation of epithelial to mesenchymal transition",NA,"Function Unknown","Inverse",5.45724095285545,1.63488235943661,3.82235859341884,3.48946661111496e-06,0.0231802246485023,6642.91343974077,"Inverse","Inverse",NA,NA,NA,NA,NA,"Bleaching vs OA"
"Bleaching vs OA.28","CH_LC","OG0003933","Ofaveolata010196","Ssiderea054848",1.06042993707295,-3.53141676390034,"arachidonate 5-lipoxygenase activity","arachidonate 5-lipoxygenase activity","Amino acid transport and metabolism","Amino acid transport and metabolism","Inverse",3.53141676390034,1.06042993707295,2.47098682682739,0.000294159742099763,0.087010179165557,295.792274444025,"Inverse","Inverse",NA,NA,NA,NA,NA,"Bleaching vs OA"
"Bleaching vs OA.29","CH_LC","OG0004022","Ofaveolata027837","Ssiderea035419",1.98750444806581,-2.73242482089315,"Calponin homology domain","regulation of membrane repolarization during atrial cardiac muscle cell action potential","Cytoskeleton","Cytoskeleton","Inverse",2.73242482089315,1.98750444806581,0.74492037282734,0.00185171941074144,0.0102918998612512,5.55802342490448,"Inverse","Inverse",NA,NA,NA,NA,NA,"Bleaching vs OA"
"Bleaching vs OA.30","CH_LC","OG0004033","Ofaveolata002545","Ssiderea013074",2.35735196702488,-1.13627574222215,"metalloaminopeptidase activity","metalloaminopeptidase activity","","","Inverse",1.13627574222215,2.35735196702488,1.22107622480273,0.0730675016045964,0.00439185540264603,16.6370462835763,"Inverse","Inverse",NA,NA,NA,NA,NA,"Bleaching vs OA"
"Bleaching vs OA.31","CH_LC","OG0004128","Ofaveolata024768","Ssiderea016836",-1.32704226673667,1.26613118479929,"dolichyl-phosphate beta-D-mannosyltransferase activity","Dolichol-phosphate mannosyltransferase","Cell wall/membrane/envelope biogenesis","Cell wall/membrane/envelope biogenesis","Inverse",1.26613118479929,1.32704226673667,0.0609110819373799,0.054183719608051,0.0470931491815104,1.15056479657395,"Inverse","Inverse",NA,NA,NA,NA,NA,"Bleaching vs OA"
"Bleaching vs OA.32","CH_LC","OG0004218","Ofaveolata029913","Ssiderea024176",-1.54889288983116,1.24733803235793,"otolith formation","otolith formation","Lipid transport and metabolism","Lipid transport and metabolism","Inverse",1.24733803235793,1.54889288983116,0.30155485747323,0.0565798729144933,0.028255767617703,2.00241853911074,"Inverse","Inverse",NA,NA,NA,NA,NA,"Bleaching vs OA"
"Bleaching vs OA.33","CH_LC","OG0004267","Ofaveolata010351","Ssiderea045274",1.0278125389988,-1.26770105148963,"protein KIAA2026 homolog","bromo domain",NA,"Transcription","Inverse",1.26770105148963,1.0278125389988,0.23988851249083,0.0539882124865074,0.0937966788145646,1.7373547760635,"Inverse","Inverse",NA,NA,NA,NA,NA,"Bleaching vs OA"
"Bleaching vs OA.34","CH_LC","OG0004309","Ofaveolata012820","Ssiderea058313",-1.08497731832399,2.83191213222465,"Peptidyl-prolyl cis-trans isomerase","Peptidyl-prolyl cis-trans isomerase","Posttranslational modification, protein turnover, chaperones","Posttranslational modification, protein turnover, chaperones","Inverse",2.83191213222465,1.08497731832399,1.74693481390066,0.00147261041529514,0.0822285593915234,55.8386376583131,"Inverse","Inverse",NA,NA,NA,NA,NA,"Bleaching vs OA"
"Bleaching vs OA.35","CH_LC","OG0004514","Ofaveolata032377","Ssiderea034972",1.89862912199402,-1.19952268269126,NA,"condensed mesenchymal cell proliferation",NA,"Cell wall/membrane/envelope biogenesis","Inverse",1.19952268269126,1.89862912199402,0.69910643930276,0.0631651188025501,0.0126290556799983,5.0015710123592,"Inverse","Inverse",NA,NA,NA,NA,NA,"Bleaching vs OA"
"Bleaching vs OA.36","CH_LC","OG0004673","Ofaveolata007491","Ssiderea044424",-1.32704226673667,2.55462881527592,"hydrolase activity, acting on ester bonds","hydrolase activity, acting on ester bonds","Lipid transport and metabolism","Lipid transport and metabolism","Inverse",2.55462881527592,1.32704226673667,1.22758654853925,0.00278850344086415,0.0470931491815104,16.8883238555073,"Inverse","Inverse",NA,NA,NA,NA,NA,"Bleaching vs OA"
"Bleaching vs OA.37","CH_LC","OG0004729","Ofaveolata033694","Ssiderea053628",-1.30046425459669,2.27169514299975,"methyltransferase activity","Lysine methyltransferase","Translation, ribosomal structure and biogenesis","RNA processing and modification","Inverse",2.27169514299975,1.30046425459669,0.97123088840306,0.00534939733491867,0.0500651757893586,9.35903105618155,"Inverse","Inverse",NA,NA,NA,NA,NA,"Bleaching vs OA"
"Bleaching vs OA.38","CH_LC","OG0004782","Ofaveolata030261","Ssiderea027515",-3.07137844955863,3.3736989809497,"O-methyltransferase activity","O-methyltransferase activity",NA,"Function Unknown","Inverse",3.3736989809497,3.07137844955863,0.30232053139107,0.000422961676723813,0.000848440811038092,2.0059519756257,"Inverse","Inverse",NA,NA,NA,NA,NA,"Bleaching vs OA"
"Bleaching vs OA.39","CH_LC","OG0004934","Ofaveolata026942","Ssiderea017976",-1.92511327209969,1.52853763616514,"Phosphatidic acid phosphatase type 2B","Phosphatidic acid phosphatase type 2B","Lipid transport and metabolism","Lipid transport and metabolism","Inverse",1.52853763616514,1.92511327209969,0.39657563593455,0.0296116333845984,0.0118819228431391,2.4921583632145,"Inverse","Inverse",NA,NA,NA,NA,NA,"Bleaching vs OA"
"Bleaching vs OA.40","CH_LC","OG0005057","Ofaveolata025069","Ssiderea021417",-1.33445683674727,1.55551800711861,"G-protein beta/gamma-subunit complex binding","G-protein beta/gamma-subunit complex binding","","","Inverse",1.55551800711861,1.33445683674727,0.22106117037134,0.027827999884392,0.0462959673693105,1.66364695851809,"Inverse","Inverse",NA,NA,NA,NA,NA,"Bleaching vs OA"
"Bleaching vs OA.41","CH_LC","OG0005170","Ofaveolata011456","Ssiderea019366",1.05192890611205,-3.36468056071034,NA,"negative regulation of brain-derived neurotrophic factor receptor signaling pathway",NA,"Signal transduction mechanisms","Inverse",3.36468056071034,1.05192890611205,2.31275165459829,0.000431836591464102,0.0887301251122055,205.47152989369,"Inverse","Inverse",NA,NA,NA,NA,NA,"Bleaching vs OA"
"Bleaching vs OA.42","CH_LC","OG0005227","Ofaveolata014830","Ssiderea004549",1.43738294973279,-1.34329991410371,"protein complex 5, zeta 1 subunit","protein complex 5, zeta 1 subunit",NA,"Function Unknown","Inverse",1.34329991410371,1.43738294973279,0.0940830356290798,0.0453628242889422,0.0365272561592778,1.24188972999058,"Inverse","Inverse",NA,NA,NA,NA,NA,"Bleaching vs OA"
"Bleaching vs OA.43","CH_LC","OG0005235","Ofaveolata034414","Ssiderea057299",1.47830695303549,-3.29295806026952,"DNA binding","DNA binding","Transcription","Transcription","Inverse",3.29295806026952,1.47830695303549,1.81465110723403,0.000509380059411651,0.0332424517420455,65.260606747036,"Inverse","Inverse",NA,NA,NA,NA,NA,"Bleaching vs OA"
"Bleaching vs OA.44","CH_LC","OG0005468","Ofaveolata019772","Ssiderea012090",-1.00501947266165,3.03903544414761,"Peptidyl-prolyl cis-trans isomerase","Peptidyl-prolyl cis-trans isomerase","Posttranslational modification, protein turnover, chaperones","Posttranslational modification, protein turnover, chaperones","Inverse",3.03903544414761,1.00501947266165,2.03401597148596,0.000914038640838842,0.0988508771440346,108.147372252573,"Inverse","Inverse",NA,NA,NA,NA,NA,"Bleaching vs OA"
"Bleaching vs OA.45","CH_LC","OG0005508","Ofaveolata032883","Ssiderea055252",-1.05689925916275,2.25754928119785,NA,"-",NA,"","Inverse",2.25754928119785,1.05689925916275,1.2006500220351,0.00552650692817767,0.0877204277665573,15.8726712743817,"Inverse","Inverse",NA,NA,NA,NA,NA,"Bleaching vs OA"
"Bleaching vs OA.46","CH_LC","OG0005825","Ofaveolata028784","Ssiderea014543",-7.98250966892238,1.03023035450138,"G kinase anchoring protein 1","G kinase anchoring protein 1",NA,"Function Unknown","Inverse",1.03023035450138,7.98250966892238,6.952279314421,0.0932759423854106,1.04109492893115e-08,8959408.00337707,"Inverse","Inverse",NA,NA,NA,NA,NA,"Bleaching vs OA"
"Bleaching vs OA.47","CH_LC","OG0005905","Ofaveolata008204","Ssiderea050755",-1.06573690587224,7.45812016012225,"acireductone dioxygenase [iron(II)-requiring] activity","acireductone dioxygenase [iron(II)-requiring] activity","Amino acid transport and metabolism","Amino acid transport and metabolism","Inverse",7.45812016012225,1.06573690587224,6.39238325425001,3.4824095078027e-08,0.085953406664669,2468216.51710063,"Inverse","Inverse",NA,NA,NA,NA,NA,"Bleaching vs OA"
"Bleaching vs OA.48","CH_LC","OG0005978","Ofaveolata029135","Ssiderea013826",-1.28326927824557,1.14325002617385,"Pleckstrin homology domain.","Pleckstrin homology domain.","Cytoskeleton","Cytoskeleton","Inverse",1.14325002617385,1.28326927824557,0.14001925207172,0.0719034905724812,0.0520871651747134,1.3804454577495,"Inverse","Inverse",NA,NA,NA,NA,NA,"Bleaching vs OA"
"Bleaching vs OA.49","CH_LC","OG0006119","Ofaveolata027201","Ssiderea035234",-1.71864363548788,1.0125702868152,"Belongs to the ammonium transporter (TC 2.A.49) family. Rh subfamily","Belongs to the ammonium transporter (TC 2.A.49) family. Rh subfamily","Intracellular trafficking, secretion, and vesicular transport","Intracellular trafficking, secretion, and vesicular transport","Inverse",1.0125702868152,1.71864363548788,0.70607334867268,0.0971470714699521,0.0191142105016277,5.08245273649567,"Inverse","Inverse",NA,NA,NA,NA,NA,"Bleaching vs OA"
"Bleaching vs OA.50","CH_LC","OG0006198","Ofaveolata024770","Ssiderea016832",-1.02948728860995,4.52340149961579,"Thiamine triphosphatase","thiamin-triphosphatase activity",NA,"Function Unknown","Inverse",4.52340149961579,1.02948728860995,3.49391421100584,2.99639111339915e-05,0.0934356715597288,3118.27355053573,"Inverse","Inverse",NA,NA,NA,NA,NA,"Bleaching vs OA"
"Bleaching vs OA.51","CH_LC","OG0006240","Ofaveolata001400","Ssiderea026583",1.34722372152052,-1.75186870247855,"V-type proton ATPase subunit B","V-type proton ATPase subunit B","Energy production and conversion","Energy production and conversion","Inverse",1.75186870247855,1.34722372152052,0.40464498095803,0.0177064418513659,0.0449548215939321,2.53889640681616,"Inverse","Inverse",NA,NA,NA,NA,NA,"Bleaching vs OA"
"Bleaching vs OA.52","CH_LC","OG0006321","Ofaveolata010194","Ssiderea054850",7.05635472016547,-1.48109470734255,"Marginal zone B and","Marginal zone B and",NA,"Function Unknown","Inverse",1.48109470734255,7.05635472016547,5.57526001282292,0.0330297504639203,8.78304847778111e-08,376062.486134253,"Inverse","Inverse",NA,NA,NA,NA,NA,"Bleaching vs OA"
"Bleaching vs OA.53","CH_LC","OG0006325","Ofaveolata001492","Ssiderea043721",-1.07191252120207,1.56412673667605,"negative regulation of phosphatase activity","Sfi1 homolog","Cell cycle control, cell division, chromosome partitioning","Cell cycle control, cell division, chromosome partitioning","Inverse",1.56412673667605,1.07191252120207,0.49221421547398,0.02728181523294,0.0847398086123986,3.1060912878731,"Inverse","Inverse",NA,NA,NA,NA,NA,"Bleaching vs OA"
"Bleaching vs OA.54","CH_LC","OG0006359","Ofaveolata022421","Ssiderea023532",1.15739031844174,-2.48857432161822,"DIS3 exosome endoribonuclease and 3'-5' exoribonuclease","exosome endoribonuclease and 3'-5' exoribonuclease","Translation, ribosomal structure and biogenesis","Translation, ribosomal structure and biogenesis","Inverse",2.48857432161822,1.15739031844174,1.33118400317648,0.00324657678144408,0.0696000708265398,21.4379869973633,"Inverse","Inverse",NA,NA,NA,NA,NA,"Bleaching vs OA"
